Born
VI	8.944	Txs_A	7.282	ER	3	<Adeg>	84.09	ER	0	DIFF	9.608E-4	ER+	3
VI	10.95	Txs_A	5.109	ER	4	<Adeg>	85.35	ER	1	DIFF	0.00139	ER+	4
VI	14.14	Txs_A	3.246	ER	4	<Adeg>	86.55	ER	1	DIFF	0.00248	ER+	4
VI	16.73	Txs_A	2.399	ER	4	<Adeg>	87.22	ER	1	DIFF	0.00196	ER+	4
VI	20	Txs_A	1.74	ER	4	<Adeg>	87.77	ER	1	DIFF	0.00215	ER+	4
Be4+
VI	1	Txs_A	3.65	ER	1	<Adeg>	24.88	ER	0	DIFF	-2.364E-4	ER+	1
VI	1.414	Txs_A	40.4	ER	0	<Adeg>	34.61	ER	0	DIFF	5.574E-5	ER+	0
VI	2	Txs_A	92.62	ER	1	<Adeg>	48.18	ER	0	DIFF	0.00194	ER+	1
VI	2.828	Txs_A	104.3	ER	2	<Adeg>	61.53	ER	0	DIFF	0.00267	ER+	2
VI	3.464	Txs_A	94.6	ER	2	<Adeg>	67.5	ER	0	DIFF	0.00574	ER+	2
VI	4	Txs_A	83.6	ER	3	<Adeg>	71.16	ER	0	DIFF	9.8E-4	ER+	3
VI	4.472	Txs_A	74.58	ER	3	<Adeg>	73.37	ER	0	DIFF	5.833E-4	ER+	3
VI	5.292	Txs_A	61.09	ER	3	<Adeg>	76.02	ER	0	DIFF	0.00192	ER+	3
VI	6.324	Txs_A	47.83	ER	3	<Adeg>	78.47	ER	0	DIFF	0.00134	ER+	3
VI	8.944	Txs_A	27.95	ER	3	<Adeg>	82.21	ER	0	DIFF	0.00161	ER+	3
VI	10.95	Txs_A	19.91	ER	3	<Adeg>	83.96	ER	0	DIFF	0.00143	ER+	3
VI	14.14	Txs_A	12.79	ER	4	<Adeg>	85.64	ER	1	DIFF	0.00212	ER+	4
VI	16.73	Txs_A	9.505	ER	4	<Adeg>	86.5	ER	1	DIFF	0.0021	ER+	4
VI	20	Txs_A	6.916	ER	4	<Adeg>	87.22	ER	1	DIFF	0.00254	ER+	4
C6+
VI	1	Txs_A	0.8908	ER	1	<Adeg>	20.54	ER	0	DIFF	-2.574E-4	ER+	1
