Born
VI  6.324  Txs_A  10.42  ER  1.000  <Adeg>  77.8  ER  0  DIFF  3.389E-4  ER+  1
VI  8.944  Txs_A  6.079  ER  1.000  <Adeg>  82.01  ER  0  DIFF  3.25E-4  ER+  1
VI  14.14  Txs_A  2.857  ER  1.000  <Adeg>  85.47  ER  0  DIFF  8.452E-4  ER+  1
VI  16.73  Txs_A  2.148  ER  1.000  <Adeg>  86.34  ER  1.000  DIFF  4.53E-4  ER+  1
VI  20.00  Txs_A  1.584  ER  1.000  <Adeg>  87.06  ER  1.000  DIFF  0.00104  ER+  1
Be4+
VI  1.000  Txs_A  0.3512  ER  2.000  <Adeg>  22.46  ER  0  DIFF  4.971E-4  ER+  2
VI  1.414  Txs_A  12.05  ER  1.000  <Adeg>  27.81  ER  0  DIFF  -4.201E-4  ER+  1
VI  2.000  Txs_A  47.28  ER  0  <Adeg>  38.05  ER  0  DIFF  7.792E-4  ER+  0
VI  2.828  Txs_A  65.54  ER  0  <Adeg>  51.07  ER  0  DIFF  0.00154  ER+  0
VI  3.464  Txs_A  63.73  ER  0  <Adeg>  58.21  ER  0  DIFF  0.00598  ER+  0
VI  4.000  Txs_A  58.77  ER  0  <Adeg>  62.96  ER  0  DIFF  0.00548  ER+  0
VI  4.472  Txs_A  54.34  ER  1.000  <Adeg>  65.7  ER  0  DIFF  0.0141  ER+  1
VI  5.292  Txs_A  45.57  ER  1.000  <Adeg>  70.52  ER  0  DIFF  0.0018  ER+  1
VI  6.324  Txs_A  36.96  ER  1.000  <Adeg>  74.39  ER  0  DIFF  3.523E-4  ER+  1
VI  8.944  Txs_A  22.96  ER  1.000  <Adeg>  79.9  ER  0  DIFF  3.297E-5  ER+  1
VI  14.14  Txs_A  11.2  ER  1.000  <Adeg>  84.44  ER  0  DIFF  7.097E-4  ER+  1
VI  16.73  Txs_A  8.472  ER  1.000  <Adeg>  85.56  ER  0  DIFF  4.414E-4  ER+  1
VI  20.00  Txs_A  6.275  ER  1.000  <Adeg>  86.49  ER  0  DIFF  8.627E-4  ER+  1
C6+
VI  1.000  Txs_A  0.04133  ER  3  <Adeg>  17.16  ER  0  DIFF  5.141E-4  ER+  3
VI  1.414  Txs_A  6.998  ER  1.000  <Adeg>  22.17  ER  0  DIFF  -9.416E-4  ER+  1
VI  2.000  Txs_A  53.07  ER  0  <Adeg>  31.8  ER  0  DIFF  1.441E-4  ER+  0
VI  2.828  Txs_A  96.35  ER  0  <Adeg>  45.21  ER  0  DIFF  0.00233  ER+  0
VI  3.464  Txs_A  102.3  ER  0  <Adeg>  53.25  ER  0  DIFF  0.00348  ER+  0
VI  4.000  Txs_A  99.63  ER  0  <Adeg>  58.47  ER  0  DIFF  0.0039  ER+  0
VI  4.472  Txs_A  94.78  ER  0  <Adeg>  62.18  ER  0  DIFF  0.00366  ER+  0
VI  5.292  Txs_A  84.65  ER  1.000  <Adeg>  67.06  ER  0  DIFF  0.004  ER+  1
VI  6.324  Txs_A  71.91  ER  1.000  <Adeg>  71.49  ER  0  DIFF  0.00249  ER+  1
VI  8.944  Txs_A  47.64  ER  1.000  <Adeg>  78.08  ER  0  DIFF  -7.149E-5  ER+  1
VI  14.14  Txs_A  24.41  ER  1.000  <Adeg>  83.41  ER  0  DIFF  0.00171  ER+  1
VI  16.73  Txs_A  18.67  ER  1.000  <Adeg>  84.71  ER  0  DIFF  0.00218  ER+  1
VI  20.00  Txs_A  13.97  ER  1.000  <Adeg>  85.84  ER  0  DIFF  0.00537  ER+  1
O8+
VI  1.000  Txs_A  0.00451  ER  3  <Adeg>  14.7  ER  1.000  DIFF  4.458E-4  ER+  3
VI  1.414  Txs_A  3.698  ER  2.000  <Adeg>  19.03  ER  0  DIFF  -0.00152  ER+  2
