Born
VI  4.472  Txs_A  27.68  ER  3  <Adeg>  79.21  ER  0  DIFF  0.00256  ER+  3
VI  5.292  Txs_A  21.68  ER  4.000  <Adeg>  81.23  ER  0  DIFF  0.00127  ER+  4
VI  6.324  Txs_A  16.45  ER  4.000  <Adeg>  82.91  ER  1.000  DIFF  6.544E-4  ER+  4
VI  8.944  Txs_A  9.301  ER  4.000  <Adeg>  85.37  ER  1.000  DIFF  4.363E-4  ER+  4
VI  10.95  Txs_A  6.583  ER  4.000  <Adeg>  86.42  ER  1.000  DIFF  9.277E-4  ER+  4
VI  14.14  Txs_A  4.218  ER  4.000  <Adeg>  87.44  ER  1.000  DIFF  0.00161  ER+  4
VI  16.73  Txs_A  3.137  ER  4.000  <Adeg>  87.95  ER  1.000  DIFF  0.00178  ER+  4
VI  20.00  Txs_A  2.286  ER  4.000  <Adeg>  88.4  ER  1.000  DIFF  0.00185  ER+  4
Be4+
VI  1.000  Txs_A  2.424  ER  1.000  <Adeg>  24.96  ER  0  DIFF  -7.35E-5  ER+  1
VI  1.414  Txs_A  34.2  ER  0  <Adeg>  34.33  ER  0  DIFF  3.941E-4  ER+  0
VI  2.000  Txs_A  91.47  ER  1.000  <Adeg>  48.21  ER  0  DIFF  0.00158  ER+  1
VI  2.828  Txs_A  114.7  ER  2.000  <Adeg>  62.09  ER  0  DIFF  0.00462  ER+  2
VI  3.464  Txs_A  108.1  ER  3  <Adeg>  68.7  ER  0  DIFF  0.00307  ER+  3
VI  4.000  Txs_A  98.19  ER  3  <Adeg>  72.4  ER  0  DIFF  0.00306  ER+  3
VI  4.472  Txs_A  89.02  ER  3  <Adeg>  74.63  ER  0  DIFF  0.01021  ER+  3
VI  5.292  Txs_A  74.11  ER  3  <Adeg>  77.7  ER  0  DIFF  0.00162  ER+  3
VI  6.324  Txs_A  59.08  ER  4.000  <Adeg>  80.18  ER  0  DIFF  7.829E-4  ER+  4
VI  8.944  Txs_A  35.43  ER  4.000  <Adeg>  83.69  ER  1.000  DIFF  5.63E-4  ER+  4
VI  10.95  Txs_A  25.54  ER  4.000  <Adeg>  85.2  ER  1.000  DIFF  0.00101  ER+  4
VI  14.14  Txs_A  16.61  ER  4.000  <Adeg>  86.6  ER  1.000  DIFF  0.00291  ER+  4
VI  16.73  Txs_A  12.4  ER  4.000  <Adeg>  87.36  ER  1.000  DIFF  0.00168  ER+  4
