Born
VI  8.944  Txs_A  6.132  ER  1.000  <Adeg>  81.29  ER  0  DIFF  3.578E-5  ER+  1
VI  10.95  Txs_A  4.435  ER  1.000  <Adeg>  83.2  ER  0  DIFF  6.222E-4  ER+  1
VI  14.14  Txs_A  2.913  ER  1.000  <Adeg>  85.02  ER  1.000  DIFF  0.00125  ER+  1
VI  20.00  Txs_A  1.623  ER  1.000  <Adeg>  86.75  ER  1.000  DIFF  0.00106  ER+  1
Be4+
VI  1.000  Txs_A  0.195  ER  2.000  <Adeg>  22.9  ER  0  DIFF  -5.377E-4  ER+  2
VI  1.414  Txs_A  8.597  ER  1.000  <Adeg>  26.98  ER  0  DIFF  2.867E-4  ER+  1
VI  2.000  Txs_A  40.1  ER  0  <Adeg>  36.1  ER  0  DIFF  4.296E-4  ER+  0
VI  2.828  Txs_A  60.99  ER  0  <Adeg>  48.53  ER  0  DIFF  0.00195  ER+  0
VI  3.464  Txs_A  60.69  ER  0  <Adeg>  55.96  ER  0  DIFF  0.00322  ER+  0
VI  4.472  Txs_A  52.57  ER  0  <Adeg>  64.08  ER  0  DIFF  0.0061  ER+  0
VI  5.292  Txs_A  44.87  ER  0  <Adeg>  68.92  ER  0  DIFF  0.00179  ER+  0
VI  6.324  Txs_A  36.74  ER  0  <Adeg>  73.03  ER  0  DIFF  9.274E-4  ER+  0
VI  8.944  Txs_A  23.1  ER  1.000  <Adeg>  79.03  ER  0  DIFF  3.007E-5  ER+  1
VI  10.95  Txs_A  17.07  ER  1.000  <Adeg>  81.54  ER  0  DIFF  5.747E-4  ER+  1
VI  14.14  Txs_A  11.4  ER  1.000  <Adeg>  83.94  ER  0  DIFF  0.00101  ER+  1
VI  16.73  Txs_A  8.655  ER  1.000  <Adeg>  85.15  ER  0  DIFF  6.2E-4  ER+  1
VI  20.00  Txs_A  6.429  ER  1.000  <Adeg>  86.16  ER  1.000  DIFF  8.587E-4  ER+  1
C6+
VI  1.000  Txs_A  0.01869  ER  3  <Adeg>  17.38  ER  0  DIFF  -0.00111  ER+  3
VI  1.414  Txs_A  4.617  ER  2.000  <Adeg>  21.41  ER  0  DIFF  3.093E-4  ER+  2
VI  2.000  Txs_A  43.82  ER  1.000  <Adeg>  29.92  ER  0  DIFF  2.403E-4  ER+  1
VI  2.828  Txs_A  88.61  ER  0  <Adeg>  42.55  ER  0  DIFF  0.00167  ER+  0
VI  3.464  Txs_A  96.73  ER  0  <Adeg>  50.64  ER  0  DIFF  0.00223  ER+  0
VI  4.000  Txs_A  95.63  ER  0  <Adeg>  56  ER  0  DIFF  0.00477  ER+  0
VI  4.472  Txs_A  91.41  ER  0  <Adeg>  60.07  ER  0  DIFF  0.00162  ER+  0
VI  5.292  Txs_A  82.51  ER  0  <Adeg>  65.3  ER  0  DIFF  0.0022  ER+  0
VI  6.324  Txs_A  70.9  ER  0  <Adeg>  69.98  ER  0  DIFF  0.00259  ER+  0
