Born
VI	14.14	Txs_A	0.6819	ER	3	<Adeg>	85	ER	0	DIFF	9.251E-4	ER+	3
VI	16.73	Txs_A	0.5043	ER	3	<Adeg>	85.96	ER	0	DIFF	2.018E-4	ER+	3
VI	20	Txs_A	0.366	ER	3	<Adeg>	86.76	ER	0	DIFF	5.395E-4	ER+	3
Be4+
VI	1	Txs_A	0.7176	ER	1	<Adeg>	22.82	ER	0	DIFF	-2.536E-4	ER+	1
VI	1.414	Txs_A	11.62	ER	0	<Adeg>	30.01	ER	0	DIFF	3.496E-4	ER+	0
VI	2	Txs_A	26.98	ER	0	<Adeg>	40.39	ER	0	DIFF	0.00151	ER+	0
VI	2.828	Txs_A	27.29	ER	1	<Adeg>	51.44	ER	0	DIFF	0.0048	ER+	1
VI	4	Txs_A	19.69	ER	2	<Adeg>	61.62	ER	0	DIFF	7.737E-4	ER+	2
VI	4.472	Txs_A	17.18	ER	2	<Adeg>	64.34	ER	0	DIFF	0.00418	ER+	2
VI	5.292	Txs_A	13.55	ER	2	<Adeg>	68.53	ER	0	DIFF	1.311E-4	ER+	2
VI	6.324	Txs_A	10.37	ER	2	<Adeg>	72.32	ER	0	DIFF	4.215E-5	ER+	2
VI	8.944	Txs_A	5.917	ER	2	<Adeg>	78.26	ER	0	DIFF	-5.201E-5	ER+	2
VI	10.95	Txs_A	4.196	ER	3	<Adeg>	80.9	ER	0	DIFF	8.106E-5	ER+	3
VI	14.14	Txs_A	2.691	ER	3	<Adeg>	83.44	ER	0	DIFF	7.779E-4	ER+	3
VI	20	Txs_A	1.454	ER	3	<Adeg>	85.86	ER	0	DIFF	-2.126E-5	ER+	3
C6+
VI	1	Txs_A	0.1176	ER	2	<Adeg>	19.33	ER	0	DIFF	-2.43E-4	ER+	2
VI	1.414	Txs_A	8.198	ER	1	<Adeg>	26.09	ER	0	DIFF	3.431E-4	ER+	1
VI	2	Txs_A	34.32	ER	0	<Adeg>	36.53	ER	0	DIFF	0.00288	ER+	0
VI	2.828	Txs_A	44.42	ER	0	<Adeg>	48.13	ER	0	DIFF	0.00234	ER+	0
VI	3.464	Txs_A	41.4	ER	1	<Adeg>	54.04	ER	0	DIFF	0.00783	ER+	1
VI	4	Txs_A	36.78	ER	1	<Adeg>	58.29	ER	0	DIFF	0.00148	ER+	1
VI	4.472	Txs_A	32.93	ER	1	<Adeg>	61.22	ER	0	DIFF	7.671E-4	ER+	1
VI	5.292	Txs_A	27.04	ER	2	<Adeg>	65.35	ER	0	DIFF	3.353E-5	ER+	2
VI	6.324	Txs_A	21.32	ER	2	<Adeg>	69.33	ER	0	DIFF	3.016E-5	ER+	2
VI	8.944	Txs_A	12.67	ER	2	<Adeg>	75.89	ER	0	DIFF	-5.698E-5	ER+	2
VI	10.95	Txs_A	9.132	ER	2	<Adeg>	78.92	ER	0	DIFF	7.867E-4	ER+	2
