13
 VI 2.00D+00 O_CDW_total.dat XS 4.338D+01 STP 9.708D+01 STR 3.156D+02 Ne 2.51D+01
 VI 2.83D+00 O_CDW_total.dat XS 8.747D+01 STP 2.441D+02 STR 1.199D+03 Ne 9.54D+01
 VI 3.46D+00 O_CDW_total.dat XS 9.542D+01 STP 2.819D+02 STR 1.791D+03 Ne 1.43D+02
 VI 4.00D+00 O_CDW_total.dat XS 9.406D+01 STP 2.819D+02 STR 2.157D+03 Ne 1.72D+02
 VI 4.47D+00 O_CDW_total.dat XS 9.020D+01 STP 2.716D+02 STR 2.439D+03 Ne 1.94D+02
 VI 5.29D+00 O_CDW_total.dat XS 8.130D+01 STP 2.435D+02 STR 2.773D+03 Ne 2.21D+02
 VI 6.32D+00 O_CDW_total.dat XS 6.976D+01 STP 2.079D+02 STR 3.081D+03 Ne 2.45D+02
 VI 8.94D+00 O_CDW_total.dat XS 4.699D+01 STP 1.408D+02 STR 3.465D+03 Ne 2.76D+02
 VI 1.09D+01 O_CDW_total.dat XS 3.604D+01 STP 1.073D+02 STR 3.358D+03 Ne 2.67D+02
 VI 1.41D+01 O_CDW_total.dat XS 2.462D+01 STP 7.210D+01 STR 2.759D+03 Ne 2.20D+02
 VI 1.67D+01 O_CDW_total.dat XS 1.890D+01 STP 5.481D+01 STR 2.445D+03 Ne 1.95D+02
 VI 2.00D+01 O_Brn_total.dat XS 3.996D-01 STP 1.164D+00 STR 6.896D+01 Ne 5.49D+00
13
 VI 1.00D+00 P_CDW_total.dat XS 8.796D-01 STP 7.968D-01 STR 7.733D-01 Ne 6.15D-02
 VI 1.41D+00 P_CDW_total.dat XS 3.112D+01 STP 4.098D+01 STR 6.476D+01 Ne 5.15D+00
 VI 2.00D+00 P_CDW_total.dat XS 1.111D+02 STP 1.871D+02 STR 4.810D+02 Ne 3.83D+01
 VI 2.83D+00 P_CDW_total.dat XS 1.561D+02 STP 2.827D+02 STR 1.194D+03 Ne 9.50D+01
 VI 3.46D+00 P_CDW_total.dat XS 1.545D+02 STP 2.896D+02 STR 1.706D+03 Ne 1.36D+02
 VI 4.00D+00 P_CDW_total.dat XS 1.445D+02 STP 2.855D+02 STR 2.168D+03 Ne 1.73D+02
 VI 4.47D+00 P_CDW_total.dat XS 1.335D+02 STP 2.806D+02 STR 2.602D+03 Ne 2.07D+02
 VI 5.29D+00 P_CDW_total.dat XS 1.142D+02 STP 2.699D+02 STR 3.350D+03 Ne 2.67D+02
 VI 6.32D+00 P_CDW_total.dat XS 9.291D+01 STP 2.509D+02 STR 4.173D+03 Ne 3.32D+02
