Ee          CS          Ep
502.234	9.64567	922.88497
443.124	10.3346	814.26681
399.216	11.122	733.58324
352.231	12.2047	647.2455
304.357	13.2874	559.27416
247.03	14.6654	453.93238
04.728	16.1417	376.19993
176.903	17.126	325.06983
