VI	4	APH_CDW_total_E	XS	1.426	E1	1.408	E1/XS	0.9874	Ne	0.813
VI	4.47	APH_CDW_total_E	XS	1.198	E1	1.225	E1/XS	1.023	Ne	0.849
VI	5.29	APH_CDW_total_E	XS	0.9111	E1	0.9698	E1/XS	1.064	Ne	0.866
VI	6.32	APH_CDW_total_E	XS	0.6754	E1	0.7441	E1/XS	1.102	Ne	0.875
VI	8.94	PH_Brn_total_E1	XS	0.3733	E1	0.4247	E1/XS	1.138	Ne	0.8

VI	1	PH_Brn_total_E1	XS	7.354	E1	2.82	E1/XS	0.3835	Ne	0.186
VI	1.41	PH_Brn_total_E1	XS	6.389	E1	3.533	E1/XS	0.553	Ne	0.394
VI	2	PH_Brn_total_E1	XS	4.379	E1	3.17	E1/XS	0.7239	Ne	0.602
VI	2.83	PH_Brn_total_E1	XS	2.645	E1	2.323	E1/XS	0.8783	Ne	0.772
VI	3.46	PH_Brn_total_E1	XS	1.909	E1	1.818	E1/XS	0.9523	Ne	0.832
VI	4	PH_Brn_total_E1	XS	1.504	E1	1.497	E1/XS	0.9953	Ne	0.854
VI	4.47	PH_Brn_total_E1	XS	1.246	E1	1.277	E1/XS	1.025	Ne	0.864
VI	5.29	PH_Brn_total_E1	XS	0.9345	E1	0.9978	E1/XS	1.068	Ne	0.885
VI	6.32	PH_Brn_total_E1	XS	0.6863	E1	0.7571	E1/XS	1.103	Ne	0.886
VI	8.94	PH_Brn_total_E1	XS	0.3733	E1	0.4247	E1/XS	1.138	Ne	0.8
VI	10.9	PH_Brn_total_E1	XS	0.2606	E1	0.2984	E1/XS	1.145	Ne	0.733
VI	14.1	PH_Brn_total_E1	XS	0.1649	E1	0.1889	E1/XS	1.146	Ne	0.659
VI	16.7	PH_Brn_total_E1	XS	0.126	E1	0.1288	E1/XS	1.022	Ne	0.303
VI	20	PH_Brn_total_E1	XS	0.09151	E1	0.09349	E1/XS	1.022	Ne	0.277

