VI	1	O8N_CDW_total_E	XS	0.0044	E1	0.00233	E1/XS	0.5296	Ne	1.12E-4
VI	1.41	O8N_CDW_total_E	XS	3.641	E1	3.576	E1/XS	0.9823	Ne	0.34
VI	2	O8N_CDW_total_E	XS	51.81	E1	84.65	E1/XS	1.634	Ne	15.9
VI	2.83	O8N_CDW_total_E	XS	118.3	E1	254.8	E1/XS	2.153	Ne	89.8
VI	3.46	O8N_CDW_total_E	XS	134.4	E1	301.9	E1/XS	2.246	Ne	149
VI	4	O8N_CDW_total_E	XS	136.1	E1	304.2	E1/XS	2.235	Ne	190
VI	4.47	O8N_CDW_total_E	XS	133	E1	292	E1/XS	2.195	Ne	217
VI	5.29	O8N_CDW_total_E	XS	123.2	E1	261.3	E1/XS	2.121	Ne	251
VI	6.32	O8N_CDW_total_E	XS	108.5	E1	222.6	E1/XS	2.052	Ne	280
VI	8.94	O8N_CDW_total_E	XS	76.09	E1	151.2	E1/XS	1.988	Ne	323
										
										
										
VI	1	C6N_CDW_total_E	XS	0.04043	E1	0.02137	E1/XS	0.5286	Ne	0.00107
VI	1.41	C6N_CDW_total_E	XS	6.901	E1	6.604	E1/XS	0.9568	Ne	0.648
VI	2	C6N_CDW_total_E	XS	52.53	E1	79.9	E1/XS	1.521	Ne	15.2
VI	2.83	C6N_CDW_total_E	XS	95.06	E1	182.6	E1/XS	1.921	Ne	63.6
VI	3.46	C6N_CDW_total_E	XS	100.7	E1	200.4	E1/XS	1.99	Ne	97.2
VI	4	C6N_CDW_total_E	XS	97.92	E1	194.9	E1/XS	1.99	Ne	119
