VI	5.29	PO_Brn_total_E1	XS	3.469	E1	5.956	E1/XS	1.717	Ne	5.36
VI	6.32	PO_Brn_total_E1	XS	2.646	E1	4.778	E1/XS	1.806	Ne	5.71
VI	8.94	PO_Brn_total_E1	XS	1.53	E1	2.979	E1/XS	1.948	Ne	6.09
VI	10.9	PO_Brn_total_E1	XS	1.1	E1	2.213	E1/XS	2.013	Ne	6.14
VI	14.1	PO_Brn_total_E1	XS	0.719	E1	1.491	E1/XS	2.074	Ne	6.04
VI	16.7	PO_Brn_total_E1	XS	0.5414	E1	1.13	E1/XS	2.086	Ne	5.65
VI	20	PO_Brn_total_E1	XS	0.3996	E1	0.8261	E1/XS	2.067	Ne	4.7
										
										
										

