VI	2	APP_CDW_total_E	XS	16.79	E1	12.4	E1/XS	0.739	Ne	2.83
VI	2.83	APP_CDW_total_E	XS	11.22	E1	10.59	E1/XS	0.9435	Ne	4.19
VI	3.46	APP_CDW_total_E	XS	8.378	E1	9.176	E1/XS	1.095	Ne	5.05
VI	4	APP_CDW_total_E	XS	6.716	E1	8.206	E1/XS	1.222	Ne	5.74
VI	4.47	APP_CDW_total_E	XS	5.623	E1	7.488	E1/XS	1.332	Ne	6.31
VI	5.29	APP_CDW_total_E	XS	4.275	E1	6.431	E1/XS	1.504	Ne	6.96
VI	6.32	APP_CDW_total_E	XS	3.174	E1	5.432	E1/XS	1.711	Ne	7.83
VI	8.94	APP_CDW_total_E	XS	1.751	E1	3.663	E1/XS	2.093	Ne	8.64
VI	10.9	APP_CDW_total_E	XS	1.227	E1	2.781	E1/XS	2.267	Ne	8.43
										
VI	1	PP_Brn_total_E1	XS	40.85	E1	14.02	E1/XS	0.3431	Ne	0.923
VI	1.41	PP_Brn_total_E1	XS	32.74	E1	16.46	E1/XS	0.5028	Ne	1.85
VI	2	PP_Brn_total_E1	XS	21.24	E1	14.91	E1/XS	0.702	Ne	3.02
VI	2.83	PP_Brn_total_E1	XS	12.46	E1	11.77	E1/XS	0.9441	Ne	4.39
VI	3.46	PP_Brn_total_E1	XS	8.953	E1	9.995	E1/XS	1.116	Ne	5.3
VI	4	PP_Brn_total_E1	XS	7.051	E1	8.828	E1/XS	1.252	Ne	5.9
VI	4.47	PP_Brn_total_E1	XS	5.846	E1	8.006	E1/XS	1.369	Ne	6.42
VI	5.29	PP_Brn_total_E1	XS	4.396	E1	6.877	E1/XS	1.564	Ne	7.33
VI	6.32	PP_Brn_total_E1	XS	3.236	E1	5.753	E1/XS	1.778	Ne	8.18
VI	8.94	PP_Brn_total_E1	XS	1.784	E1	3.818	E1/XS	2.14	Ne	9.14
VI	10.9	PP_Brn_total_E1	XS	1.246	E1	2.892	E1/XS	2.321	Ne	9.18
VI	14.1	PP_Brn_total_E1	XS	0.781	E1	2.019	E1/XS	2.585	Ne	9.81
VI	16.7	PP_Brn_total_E1	XS	0.5839	E1	1.524	E1/XS	2.61	Ne	8.96
VI	20	PP_Brn_total_E1	XS	0.4181	E1	1.202	E1/XS	2.875	Ne	9.61
										
			
										

