Ee          CS          Ep
482.764	7.88177	887.10768
435.065	8.57143	799.45792
392.079	9.26108	720.46858
338.938	10.0493	622.81882
299.16	10.936	549.72437
253.288	12.0197	465.43183
197.324	13.3005	362.59463
170.58	13.9901	313.45094

